event_id_x,timestamp,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,user_id,device_id,ip,account_id,event_id_y,src_ip,dst_ip,protocol,flow_duration,tls_version,cipher_suite,bytes_sent,bytes_received,label,event_type,isFraud
TX-e935d0b3,2026-01-05 03:25:00,CASH_IN,542.04,U00177,39798.3,40340.340000000004,U85885,U00177,DEV-6ce8453e,52.131.246.151,ACC-000068,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-fdbd9de4,2026-01-05 03:26:00,TRANSFER,16.4,U00189,32397.47,32381.07,U48739,U00189,DEV-8f4e80a3,92.243.77.31,ACC-000279,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-6e78973e,2026-01-05 03:26:00,DEBIT,1003.21,U00046,4347.89,5351.1,U88077,U00046,DEV-e21a0062,24.4.87.42,ACC-000096,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-0ba735c4,2026-01-05 03:29:00,DEBIT,887.45,U00125,9107.35,9994.800000000001,U13153,U00125,DEV-5f43cbfb,88.254.11.46,ACC-000011,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-45952b5d,2026-01-05 03:29:00,TRANSFER,158.92,U00044,44884.93,44726.01,U56634,U00044,DEV-74a3901d,172.237.154.209,ACC-000393,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-de0756ae,2026-01-05 03:30:00,PAYMENT,51.94,U00011,40496.72,40444.78,U86541,U00011,DEV-98b06a22,21.210.186.121,ACC-000065,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-06299b08,2026-01-05 03:34:00,PAYMENT,990.85,U00137,34192.89,33202.04,U82281,U00137,DEV-488ead8b,86.140.31.89,ACC-000198,NET-18e50407,86.140.31.89,10.0.0.1,TCP,7727.0,None,None,2776.0,1374.0,BENIGN,network_log,0
TX-cc94ab15,2026-01-05 03:34:00,PAYMENT,695.72,U00088,44937.13,44241.409999999996,U22264,U00088,DEV-cfdebcb0,108.71.40.177,ACC-000083,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-88296d54,2026-01-05 03:40:00,PAYMENT,1177.07,U00084,36774.05,35596.98,U28919,U00084,DEV-73baa7f0,38.185.157.122,ACC-000014,NET-6df917ca,38.185.157.122,10.0.0.1,UDP,46.0,None,None,3201.0,3578.0,BENIGN,network_log,0
TX-7f1518c7,2026-01-05 03:46:00,CASH_IN,902.11,U00001,37776.39,38678.5,U74058,U00001,DEV-0015b9bc,108.97.69.35,ACC-000137,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-240c3d77,2026-01-05 03:53:00,DEBIT,1132.45,U00199,16754.79,17887.24,U90793,U00199,DEV-120ecaa6,127.179.156.116,ACC-000088,NET-85327a5a,127.179.156.116,10.0.0.1,TCP,9441.0,TLSv1.2,TLS_AES_128_GCM_SHA256,2075.0,4888.0,BENIGN,network_log,0
TX-f70f7249,2026-01-05 04:01:00,DEBIT,234.24,U00057,26664.98,26899.22,U95670,U00057,DEV-7021398d,171.155.140.28,ACC-000299,NET-97a251f0,171.155.140.28,10.0.0.1,HTTP,7624.0,TLSv1.2,TLS_RSA_WITH_AES_128_CBC_SHA,1895.0,3703.0,BENIGN,network_log,0
TX-b1188ba2,2026-01-05 04:03:00,CASH_IN,217.37,U00196,20873.98,21091.35,U36151,U00196,DEV-c3e2aa1d,130.9.26.179,ACC-000102,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-80b8d657,2026-01-05 04:08:00,PAYMENT,194.63,U00083,7173.47,6978.84,U59155,U00083,DEV-f7a2d059,173.234.32.56,ACC-000282,NET-41f8b3a0,173.234.32.56,10.0.0.1,TCP,11546.0,TLSv1.1,TLS_AES_256_GCM_SHA384,2903.0,3458.0,BENIGN,network_log,0
TX-a758d558,2026-01-05 04:12:00,TRANSFER,68.42,U00104,47814.91,47746.490000000005,U90199,U00104,DEV-c9123135,23.47.216.141,ACC-000017,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-e9302d0d,2026-01-05 04:17:00,PAYMENT,1344.97,U00013,21327.75,19982.78,U71825,U00013,DEV-29d3ed27,82.253.240.146,ACC-000070,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-4492786b,2026-01-05 04:19:00,DEBIT,47.12,U00116,44139.17,44186.29,U21820,U00116,DEV-468e5088,78.67.147.224,ACC-000302,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-c076c15b,2026-01-05 04:20:00,TRANSFER,53.02,U00117,22757.37,22704.35,U45300,U00117,DEV-02e00014,136.95.148.19,ACC-000362,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-e7a4f0cb,2026-01-05 04:21:00,PAYMENT,42.65,U00150,42339.4,42296.75,U57826,U00150,DEV-d8b49b15,112.124.75.2,ACC-000360,NET-48703c10,112.124.75.2,10.0.0.1,UDP,9166.0,None,None,2882.0,4141.0,BENIGN,network_log,0
TX-fab2c63b,2026-01-05 04:34:00,DEBIT,700.8,U00118,36919.17,37619.97,U60536,U00118,DEV-3027459e,157.192.203.101,ACC-000231,NET-e49b8efe,157.192.203.101,10.0.0.1,TCP,14579.0,TLSv1.2,TLS_AES_128_GCM_SHA256,3018.0,3676.0,BENIGN,network_log,0
TX-aec4735b,2026-01-05 04:36:00,DEBIT,1051.67,U00162,10548.11,11599.78,U81732,U00162,DEV-55aa62b7,118.169.180.232,ACC-000134,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-2c3908d4,2026-01-05 04:37:00,DEBIT,1238.22,U00038,10079.72,11317.939999999999,U21535,U00038,DEV-2c65451b,17.139.230.251,ACC-000301,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-9b06d3d2,2026-01-05 04:47:00,CASH_OUT,399.11,U00182,7581.47,7182.360000000001,U41496,U00182,DEV-e17673d2,138.252.224.41,ACC-000333,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-2517c6b5,2026-01-05 04:48:00,CASH_OUT,685.98,U00083,10908.13,10222.15,U32742,U00083,DEV-43043a34,33.120.158.115,ACC-000167,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-47090695,2026-01-05 04:48:00,DEBIT,706.12,U00138,6842.23,7548.349999999999,U80685,U00138,DEV-2b0d3d64,28.197.230.143,ACC-000139,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-6782dc84,2026-01-05 04:56:00,TRANSFER,1170.67,U00083,36913.62,35742.950000000004,U36208,U00083,DEV-9747b6e9,133.54.121.195,ACC-000116,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-46d538eb,2026-01-05 04:58:00,TRANSFER,267.09,U00147,37075.63,36808.54,U32438,U00147,DEV-2a13ab4a,58.122.196.119,ACC-000290,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-03939edb,2026-01-05 04:59:00,DEBIT,427.65,U00100,10070.02,10497.67,U81516,U00100,DEV-b6e83dff,137.222.169.48,ACC-000186,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-b4ac554b,2026-01-05 05:01:00,DEBIT,681.89,U00064,23162.16,23844.05,U19593,U00064,DEV-8f4e80a3,18.169.36.121,ACC-000106,NET-89caf993,18.169.36.121,10.0.0.1,UDP,11136.0,None,None,2725.0,2235.0,BENIGN,network_log,0
TX-527236b1,2026-01-05 05:06:00,DEBIT,894.1,U00178,22954.55,23848.649999999998,U84350,U00178,DEV-2b0d3d64,28.197.230.143,ACC-000271,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-69b932e7,2026-01-05 05:09:00,CASH_IN,241.84,U00174,34161.81,34403.649999999994,U87837,U00174,DEV-4fa42421,112.224.119.111,ACC-000366,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-f6767af3,2026-01-05 05:10:00,CASH_OUT,67.05,U00155,19157.46,19090.41,U20323,U00155,DEV-606df93a,113.151.65.98,ACC-000370,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-a90ca815,2026-01-05 05:19:00,CASH_OUT,755.56,U00030,18927.75,18172.19,U60532,U00030,DEV-91b0990f,173.29.38.207,ACC-000123,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-053f3f4e,2026-01-05 05:21:00,CASH_OUT,1239.01,U00123,47837.71,46598.7,U73530,U00123,DEV-54c80c2b,117.58.32.243,ACC-000287,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-32f693e0,2026-01-05 05:22:00,CASH_OUT,886.64,U00080,6293.43,5406.79,U27664,U00080,DEV-d19ae87f,112.124.75.2,ACC-000337,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-2639a74f,2026-01-05 05:23:00,DEBIT,1476.5,U00154,24060.76,25537.26,U88215,U00154,DEV-ae8e38cb,159.5.133.184,ACC-000385,NET-433b9edd,159.5.133.184,10.0.0.1,HTTP,8910.0,TLSv1.2,TLS_AES_128_GCM_SHA256,3800.0,1495.0,BENIGN,network_log,0
TX-a9af26c3,2026-01-05 05:25:00,CASH_OUT,1393.41,U00168,8248.12,6854.710000000001,U45530,U00168,DEV-43043a34,123.217.248.226,ACC-000106,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-95f01e21,2026-01-05 05:29:00,TRANSFER,1070.58,U00035,18190.35,17119.769999999997,U22472,U00035,DEV-9ba063db,139.158.209.167,ACC-000268,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-1f727bd7,2026-01-05 05:42:00,CASH_OUT,537.3,U00001,20163.2,19625.9,U11161,U00001,DEV-7004d754,88.147.224.63,ACC-000179,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-f798d20c,2026-01-05 05:53:00,CASH_IN,626.5,U00053,5554.18,6180.68,U92441,U00053,DEV-cfdebcb0,109.135.232.146,ACC-000356,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-13881377,2026-01-05 05:54:00,CASH_OUT,461.05,U00196,35311.57,34850.52,U28070,U00196,DEV-0e9c6387,68.10.137.20,ACC-000349,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-1a516501,2026-01-05 05:58:00,CASH_IN,110.12,U00141,43643.52,43753.64,U17336,U00141,DEV-60720bfb,188.104.203.122,ACC-000273,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-0c8f6c29,2026-01-05 06:07:00,PAYMENT,692.78,U00181,37873.33,37180.55,U54884,U00181,DEV-efa6d388,85.167.212.89,ACC-000251,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-2c2934af,2026-01-05 06:10:00,PAYMENT,727.46,U00122,32398.24,31670.780000000002,U63857,U00122,DEV-cfdebcb0,79.156.128.118,ACC-000245,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-a6d7a42e,2026-01-05 06:21:00,PAYMENT,1427.59,U00177,21714.23,20286.64,U88410,U00177,DEV-c6f5fd89,90.211.23.113,ACC-000373,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-26183d63,2026-01-05 06:21:00,CASH_IN,1215.56,U00198,47781.75,48997.31,U86489,U00198,DEV-8f8bcaec,109.135.232.146,ACC-000219,NET-c5fb12bd,109.135.232.146,10.0.0.1,HTTP,8509.0,TLSv1.3,None,1489.0,614.0,BENIGN,network_log,0
TX-73b948ca,2026-01-05 06:24:00,TRANSFER,1003.41,U00152,45542.11,44538.7,U24747,U00152,DEV-ca94135a,114.76.153.192,ACC-000239,NET-b74a9263,114.76.153.192,10.0.0.1,UDP,6710.0,None,None,746.0,3914.0,BENIGN,network_log,0
TX-c88b1668,2026-01-05 06:26:00,CASH_OUT,1114.53,U00092,30275.22,29160.690000000002,U41228,U00092,DEV-c35023a5,86.73.237.29,ACC-000380,NET-5fa4e91a,86.73.237.29,10.0.0.1,UDP,10028.0,None,None,1949.0,577.0,BENIGN,network_log,0
TX-47c04da7,2026-01-05 06:32:00,TRANSFER,703.87,U00178,1973.29,1269.42,U93765,U00178,DEV-b1ab9a2a,177.200.66.43,ACC-000031,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-6247a3d4,2026-01-05 06:37:00,DEBIT,858.1,U00007,14051.89,14909.99,U81010,U00007,DEV-bf3cd8ac,80.23.27.149,ACC-000344,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-058dc366,2026-01-05 06:40:00,TRANSFER,956.68,U00176,3468.92,2512.2400000000002,U12313,U00176,DEV-e961cb83,82.232.252.68,ACC-000162,NET-2e4ed3ed,82.232.252.68,10.0.0.1,TCP,13766.0,TLSv1.1,None,4136.0,3575.0,BENIGN,network_log,0
TX-0dccda3a,2026-01-05 06:46:00,PAYMENT,1365.91,U00092,24830.04,23464.13,U44364,U00092,DEV-80106d5b,50.25.41.139,ACC-000142,NET-c1c026c1,50.25.41.139,10.0.0.1,TCP,10456.0,TLSv1.2,TLS_AES_256_GCM_SHA384,3360.0,1234.0,BENIGN,network_log,0
TX-f845b792,2026-01-05 06:46:00,TRANSFER,1216.42,U00021,10463.32,9246.9,U74200,U00021,DEV-0254c3b7,13.145.240.245,ACC-000048,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-8501b4db,2026-01-05 07:03:00,TRANSFER,1205.19,U00167,27512.03,26306.84,U80614,U00167,DEV-5b3468df,51.165.115.177,ACC-000125,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-1a58961f,2026-01-05 07:07:00,PAYMENT,547.14,U00021,8985.58,8438.44,U79531,U00021,DEV-8108b133,32.142.230.124,ACC-000022,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-572196d0,2026-01-05 07:26:00,CASH_IN,280.23,U00108,31275.44,31555.67,U47618,U00108,DEV-e961cb83,155.43.26.79,ACC-000076,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-eb14d080,2026-01-05 07:28:00,DEBIT,1347.11,U00095,8099.61,9446.72,U15847,U00095,DEV-506efb75,126.1.134.91,ACC-000240,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-f5522429,2026-01-05 07:30:00,DEBIT,1178.14,U00105,15037.25,16215.39,U98892,U00105,DEV-ba32482d,24.71.148.119,ACC-000380,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-0a6da024,2026-01-05 07:36:00,PAYMENT,366.9,U00041,10674.31,10307.41,U11438,U00041,DEV-325407fb,168.41.214.161,ACC-000277,NET-d855dbcf,168.41.214.161,10.0.0.1,UDP,9023.0,None,None,3915.0,2152.0,BENIGN,network_log,0
TX-fee0d8d6,2026-01-05 07:39:00,CASH_IN,456.45,U00084,43817.66,44274.11,U15530,U00084,DEV-f6e2b423,159.157.13.242,ACC-000083,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-233fef76,2026-01-05 07:46:00,TRANSFER,900.99,U00151,4196.53,3295.54,U11112,U00151,DEV-94d06e71,113.151.65.98,ACC-000192,NET-065ba5a8,113.151.65.98,10.0.0.1,TCP,4965.0,None,None,3431.0,166.0,BENIGN,network_log,0
TX-7d02d77d,2026-01-05 07:48:00,CASH_OUT,1217.26,U00151,17113.12,15895.859999999999,U91465,U00151,DEV-501d7705,162.239.128.5,ACC-000110,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-a45524fe,2026-01-05 08:03:00,TRANSFER,1023.14,U00016,36228.17,35205.03,U15768,U00016,DEV-275ce01c,80.23.27.149,ACC-000112,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-d1ec83ff,2026-01-05 08:04:00,PAYMENT,165.85,U00197,7475.51,7309.66,U99175,U00197,DEV-43043a34,10.144.152.250,ACC-000256,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-fb25d886,2026-01-05 08:06:00,TRANSFER,808.86,U00169,38854.77,38045.909999999996,U23582,U00169,DEV-f50cf213,155.43.26.79,ACC-000091,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-234ff307,2026-01-05 08:07:00,DEBIT,493.11,U00175,16147.34,16640.45,U37948,U00175,DEV-f97f4f15,73.102.10.78,ACC-000294,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-282c07ab,2026-01-05 08:09:00,PAYMENT,416.53,U00194,16712.65,16296.12,U14112,U00194,DEV-9a375991,29.76.18.189,ACC-000336,NET-2893a18c,29.76.18.189,10.0.0.1,TCP,3275.0,TLSv1.2,TLS_AES_256_GCM_SHA384,4127.0,1315.0,BENIGN,network_log,0
TX-e05806d4,2026-01-05 08:11:00,TRANSFER,39.37,U00083,28445.67,28406.3,U65203,U00083,DEV-a665b80c,53.172.21.14,ACC-000019,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-8af5e0b6,2026-01-05 08:14:00,CASH_OUT,639.57,U00005,36107.54,35467.97,U20391,U00005,DEV-9849116b,70.69.198.232,ACC-000094,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-bcb63974,2026-01-05 08:16:00,CASH_IN,1478.06,U00123,47127.87,48605.93,U31626,U00123,DEV-867d408b,141.54.163.123,ACC-000360,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-abea6f9f,2026-01-05 08:25:00,CASH_IN,656.39,U00038,12325.55,12981.939999999999,U25571,U00038,DEV-7004d754,187.251.102.62,ACC-000321,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-96820786,2026-01-05 08:29:00,PAYMENT,1100.14,U00010,5932.12,4831.98,U13250,U00010,DEV-38befe1f,45.118.34.77,ACC-000071,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-7f92fa0d,2026-01-05 08:43:00,TRANSFER,926.09,U00093,31808.67,30882.579999999998,U19872,U00093,DEV-43043a34,132.78.232.191,ACC-000223,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-96409993,2026-01-05 08:47:00,PAYMENT,469.68,U00104,26847.05,26377.37,U91957,U00104,DEV-b05de810,55.154.7.64,ACC-000113,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-067f1943,2026-01-05 08:49:00,DEBIT,60.35,U00052,27821.75,27882.1,U33874,U00052,DEV-10b35a21,170.148.154.247,ACC-000324,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-84ca5bb6,2026-01-05 08:50:00,PAYMENT,1206.38,U00065,34740.17,33533.79,U59424,U00065,DEV-ca2d1434,147.63.232.188,ACC-000275,NET-4a2fa076,147.63.232.188,10.0.0.1,HTTP,4738.0,TLSv1.3,None,2077.0,1748.0,BENIGN,network_log,0
TX-31450351,2026-01-05 08:52:00,DEBIT,1178.75,U00175,37918.13,39096.88,U40360,U00175,DEV-f5f96333,183.80.37.226,ACC-000310,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-7d8a3dc5,2026-01-05 08:54:00,CASH_IN,1406.44,U00190,6458.13,7864.57,U51074,U00190,DEV-b05de810,41.24.122.214,ACC-000059,NET-f8ed018a,41.24.122.214,10.0.0.1,UDP,14201.0,None,None,249.0,2945.0,BENIGN,network_log,0
TX-568f4c70,2026-01-05 08:57:00,TRANSFER,1222.85,U00194,38048.35,36825.5,U50871,U00194,DEV-d2c73fcf,14.235.39.160,ACC-000270,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-388fa83c,2026-01-05 09:02:00,TRANSFER,1026.72,U00186,9587.83,8561.11,U37194,U00186,DEV-f5369da5,132.78.232.191,ACC-000328,NET-77c42bcc,132.78.232.191,10.0.0.1,HTTP,1646.0,TLSv1.2,TLS_AES_128_GCM_SHA256,4490.0,4035.0,BENIGN,network_log,0
TX-705ef310,2026-01-05 09:12:00,DEBIT,1089.35,U00157,16592.69,17682.039999999997,U54294,U00157,DEV-cb53af43,130.178.209.170,ACC-000014,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-fd983270,2026-01-05 09:12:00,CASH_OUT,1383.54,U00089,19626.46,18242.92,U30066,U00089,DEV-928dab6f,134.246.109.205,ACC-000236,NET-3172a790,134.246.109.205,10.0.0.1,UDP,10554.0,None,None,3352.0,801.0,BENIGN,network_log,0
TX-11635c3d,2026-01-05 09:18:00,TRANSFER,1471.71,U00011,25601.07,24129.36,U62508,U00011,DEV-6ce8453e,138.220.91.54,ACC-000130,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-3bbd14ae,2026-01-05 09:23:00,CASH_OUT,255.15,U00089,26821.76,26566.609999999997,U31061,U00089,DEV-d33bc594,35.70.2.80,ACC-000214,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-8a384943,2026-01-05 09:28:00,CASH_OUT,40.87,U00129,30367.04,30326.170000000002,U58884,U00129,DEV-81147506,44.135.187.206,ACC-000315,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-5ad2143b,2026-01-05 09:29:00,CASH_IN,401.67,U00093,48241.2,48642.869999999995,U26544,U00093,DEV-faa76d3b,38.78.81.216,ACC-000218,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-1d86853c,2026-01-05 09:30:00,CASH_IN,1235.61,U00049,10739.5,11975.11,U75769,U00049,DEV-8bc598a4,173.130.235.130,ACC-000398,NET-205de09f,173.130.235.130,10.0.0.1,UDP,8448.0,None,None,1879.0,4010.0,BENIGN,network_log,0
TX-6dd44f68,2026-01-05 09:34:00,DEBIT,898.83,U00017,6697.44,7596.2699999999995,U12170,U00017,DEV-e3272e42,122.197.173.95,ACC-000117,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-22954f41,2026-01-05 09:34:00,CASH_OUT,811.46,U00112,6800.81,5989.35,U19697,U00112,DEV-bbb4121a,37.122.124.25,ACC-000145,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-a01b8cf9,2026-01-05 09:35:00,CASH_IN,1094.6,U00095,27972.57,29067.17,U53332,U00095,DEV-6bc6685e,73.37.42.137,ACC-000240,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-59d7e754,2026-01-05 09:35:00,TRANSFER,316.67,U00013,30442.35,30125.68,U60002,U00013,DEV-0d8c3012,182.194.162.249,ACC-000340,NET-06ba6dd4,182.194.162.249,10.0.0.1,TCP,9236.0,TLSv1.2,TLS_AES_128_GCM_SHA256,2851.0,3596.0,BENIGN,network_log,0
TX-2089322e,2026-01-05 09:35:00,DEBIT,545.28,U00048,11498.07,12043.35,U27197,U00048,DEV-5a5e2db7,24.117.16.161,ACC-000084,NET-10c4b3c4,24.117.16.161,10.0.0.1,TCP,5055.0,TLSv1.2,TLS_RSA_WITH_AES_128_CBC_SHA,4406.0,101.0,BENIGN,network_log,0
TX-eb156d1e,2026-01-05 09:38:00,CASH_OUT,559.56,U00002,2960.15,2400.59,U76467,U00002,DEV-6045ab5f,146.219.189.35,ACC-000265,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-b3cca89e,2026-01-05 09:56:00,CASH_IN,758.57,U00099,16011.99,16770.56,U38707,U00099,DEV-0222024f,38.78.81.216,ACC-000138,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-f3efccca,2026-01-05 09:58:00,PAYMENT,1242.24,U00135,22364.83,21122.59,U36887,U00135,DEV-660c9955,187.251.102.62,ACC-000312,NET-26dcb73b,187.251.102.62,10.0.0.1,HTTP,14647.0,TLSv1.1,TLS_RSA_WITH_AES_128_CBC_SHA,714.0,116.0,BENIGN,network_log,0
TX-5f50a80c,2026-01-05 10:02:00,TRANSFER,410.84,U00053,420.37,9.53000000000003,U32072,U00053,DEV-a67373b6,62.154.108.70,ACC-000383,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-75a2635a,2026-01-05 10:07:00,PAYMENT,711.49,U00175,45650.37,44938.880000000005,U97613,U00175,DEV-d8e3b333,48.228.247.176,ACC-000201,NET-737a9a3e,48.228.247.176,10.0.0.1,HTTP,1326.0,TLSv1.1,TLS_RSA_WITH_AES_128_CBC_SHA,810.0,4586.0,BENIGN,network_log,0
TX-201e8ee2,2026-01-05 10:13:00,TRANSFER,1491.39,U00169,30407.94,28916.55,U32089,U00169,DEV-e70a5fc6,160.117.112.3,ACC-000270,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-30429503,2026-01-05 10:18:00,DEBIT,1036.6,U00062,22975.14,24011.739999999998,U20031,U00062,DEV-9a6b5c57,192.203.39.153,ACC-000375,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-96a27956,2026-01-05 10:25:00,TRANSFER,1329.97,U00019,40444.83,39114.86,U78938,U00019,DEV-8108b133,27.125.189.145,ACC-000159,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-1a374e6b,2026-01-05 10:28:00,DEBIT,328.53,U00143,9032.38,9360.91,U11398,U00143,DEV-f0a3c6f2,105.129.8.182,ACC-000097,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-45709047,2026-01-05 10:39:00,DEBIT,1061.2,U00159,10257.39,11318.59,U27974,U00159,DEV-779cff4b,173.134.82.226,ACC-000248,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-bf1a1a80,2026-01-05 10:41:00,CASH_OUT,539.51,U00077,40613.45,40073.939999999995,U92023,U00077,DEV-2cff4311,127.15.31.245,ACC-000120,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-880846ce,2026-01-05 10:41:00,DEBIT,269.2,U00102,38388.93,38658.13,U29350,U00102,DEV-508977ad,168.67.192.78,ACC-000190,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-7bf4f392,2026-01-05 11:02:00,CASH_OUT,434.71,U00044,42094.78,41660.07,U27938,U00044,DEV-c3e2aa1d,136.95.148.19,ACC-000126,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-e6f6cd47,2026-01-05 11:07:00,DEBIT,1409.24,U00121,36740.46,38149.7,U48517,U00121,DEV-469594e5,139.158.209.167,ACC-000337,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-b856a4ea,2026-01-05 11:07:00,PAYMENT,413.93,U00127,40554.9,40140.97,U20009,U00127,DEV-fe75d2b2,22.170.124.64,ACC-000338,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-982845d4,2026-01-05 11:15:00,CASH_IN,680.01,U00161,47488.29,48168.3,U86706,U00161,DEV-b713ad13,134.35.64.65,ACC-000351,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-c04e4f8d,2026-01-05 11:28:00,CASH_IN,1211.0,U00054,34531.85,35742.85,U43347,U00054,DEV-a09f01ab,78.67.147.224,ACC-000005,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-ea486dbf,2026-01-05 11:41:00,CASH_IN,1326.18,U00088,13801.57,15127.75,U65858,U00088,DEV-c3b5547c,56.223.251.46,ACC-000321,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-11597879,2026-01-05 11:43:00,DEBIT,1364.99,U00167,17803.24,19168.230000000003,U77182,U00167,DEV-d9316116,153.13.136.14,ACC-000221,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-5ea21c1f,2026-01-05 11:51:00,DEBIT,377.98,U00012,2701.32,3079.3,U52157,U00012,DEV-9dd311bd,173.57.12.140,ACC-000093,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
TX-523337fe,2026-01-05 11:56:00,CASH_OUT,1466.51,U00143,37102.23,35635.72,U64474,U00143,DEV-296d9754,155.99.185.147,ACC-000044,,,,,,Unknown,Unknown,0.0,0.0,Unknown,,0
